0.15371699999999988	0	0
0.2596370000000001	1	1
0.5067819999999998	0	0
0.71862	0	1
0.8951479999999998	0	0
1.0716770000000002	0	1
1.283518	0	0
1.4600460000000002	0	1
1.636578	0	0
1.8484099999999999	1	1
2.0249439999999996	0	0
2.201473	0	1
2.378007	0	0
2.5545359999999997	0	1
2.766376	0	0
2.9429049999999997	0	1
3.1547470000000004	0	0
3.331269	1	1
3.578417	0	0
3.7196379999999998	0	1
3.896172	0	0
4.072701	0	1
4.249235	0	0
4.46107	0	1
4.637605	0	0
4.814128	1	1
4.990661	0	0
5.202497	0	1
5.379031	0	0
5.590866	0	1
5.767395	0	0
5.943928	0	1
6.155764	0	0
6.332293	1	1
6.544134	0	0
6.720662000000001	0	1
6.897190999999999	0	0
7.073724	0	1
7.28556	0	0
7.462089000000001	0	1
7.638617	0	0
7.815151	1	1
7.991680000000001	0	0
8.203521	0	1
8.415356	0	0
8.556583	0	1
8.768419	0	0
8.980254	0	1
9.156783	0	0
9.333317	1	1
9.545152	0	0
9.721686	0	1
9.898215	0	0
10.11005	0	1
10.286578	0	0
10.498419	0	1
10.674948	0	0
10.851482	1	1
11.028011	0	0
11.239852	0	1
11.41638	0	0
11.592909	0	1
11.804744	0	0
11.981278	0	1
12.157806	0	0
12.334341	1	1
12.546176	0	0
12.722704	0	1
12.899238	0	0
13.111074	0	1
13.287602	0	0
13.464137	0	1
13.675972	0	0
13.8525	1	1
14.064338	0	0
14.240870000000001	0	1
14.417402	0	0
14.593931999999999	0	1
14.805768	0	0
14.982302	0	1
15.229441000000001	0	0
15.370666	1	1
15.582501	0	0
15.759035	0	1
15.970870999999999	0	0
16.112098	0	1
16.323933	0	0
16.535768	0	1
16.712302	0	0
16.888831	1	1
17.100666	0	0
17.277201	0	1
17.45373	0	0
17.630258	0	1
17.842099	0	0
18.018627	0	1
18.195156	0	0
18.371684	1	1
18.618832	0	0
18.79536	0	1
18.971894	0	0
19.183724	0	1
19.360258	0	0
19.501484	0	1
19.713321	0	0
19.925156	1	1
20.066384	0	0
20.313526	0	1
20.490054	0	0
20.666588	0	1
20.878424	0	0
21.054952	0	1
21.231486	0	0
21.443322	1	1
21.61985	0	0
21.796384	0	1
22.00822	0	0
22.184751	0	1
22.361282	0	0
22.573118	0	1
22.714342	0	0
22.92618	1	1
23.102709	0	0
23.279243	0	1
23.491073	0	0
23.667607	0	1
23.844135	0	0
24.020669	0	1
24.232505	0	0
24.373732	1	1
24.620874	0	0
24.797403	0	1
24.973933	0	0
25.150465	0	1
25.362301	0	0
25.503528	0	1
25.715363	0	0
25.927204	1	1
26.139034	0	0
26.280261	0	1
26.492097	0	0
26.668631	0	1
26.880466	0	0
27.056995	0	1
27.233529	0	0
27.410057	1	1
27.58659	0	0
27.798427	0	1
27.974958	0	0
28.186796	0	1
28.363324	0	0
28.539853	0	1
28.751694	0	0
28.928222	1	1
29.104754	0	0
29.281285	0	1
29.49312	0	0
29.634342	0	1
29.88149	0	0
30.022712	0	1
30.234553	0	0
30.411081000000003	1	1
30.622922000000003	0	0
30.79945	0	1
31.011286	0	0
31.187820000000002	0	1
31.399655000000003	0	0
31.576183999999998	0	1
31.752718	0	0
31.964553000000002	1	1
32.141086	0	0
32.317616	0	1
32.494146	0	0
32.705985	0	1
32.882514	0	0
33.059042	0	1
33.235576	0	0
33.412105	1	1
33.588639	0	0
33.800474	0	1
33.977007	0	0
34.153531	0	1
34.365372	0	0
34.541901	0	1
34.718435	0	0
34.930268	1	1
35.106799	0	0
35.283328	0	1
35.495168	0	0
35.671697	0	1
35.848231	0	0
36.060066	0	1
36.2366	0	0
36.413128	1	1
36.624964	0	0
36.801493	0	1
37.013334	0	0
37.225169	0	1
37.401703	0	0
37.578228	0	1
37.75476	0	0
37.931292	1	1
38.107823	0	0
38.284352	0	1
38.496192	0	0
38.672721	0	1
38.849249	0	0
39.061088	0	1
39.237619	0	0
39.449456	1	1
39.625982	0	0
39.802517	0	1
39.979045	0	0
40.155579	0	1
40.367415	0	0
40.543949	0	1
40.755784	0	0
40.932313	1	1
41.108841	0	0
41.285375	0	1
41.461904	0	0
41.673745	0	1
41.850273	0	0
42.026807	0	1
42.238638	0	0
42.415171	1	1
42.627006	0	0
42.803541	0	1
43.015376	0	0
43.19191	0	1
43.403745	0	0
43.544969	0	1
43.756802	0	0
43.933337	1	1
44.109865	0	0
44.286399	0	1
44.462928	0	0
44.674769	0	1
44.851297	0	0
45.063138	0	1
45.239662	0	0
45.416195	1	1
45.592727	0	0
45.804565	0	1
45.981093	0	0
46.157622	0	1
46.369463	0	0
46.545991	0	1
46.722523	0	0
46.899054	1	1
47.110891	0	0
47.287423	0	1
47.463952	0	0
47.640486	0	1
47.852321	0	0
48.028851	0	1
48.240687	0	0
48.381912	1	1
48.593751	0	0
48.770282	0	1
48.982117	0	0
49.158651	0	1
49.370486	0	0
49.547015	0	1
49.758851	0	0
49.935384	1	1
50.111915	0	0
50.288447	0	1
50.500282	0	0
50.676817	0	1
50.853345	0	0
51.06518	0	1
51.241711	0	0
51.418243	1	1
51.594776	0	0
51.806612	0	1
51.983141	0	0
52.159669	0	1
52.336204	0	0
52.512732	0	1
52.724573	0	0
52.936408	1	1
53.11294	0	0
53.289471	0	1
53.466	0	0
53.642528	0	1
53.854369	0	0
54.030897	0	1
54.207432	0	0
54.419267	1	1
54.5958	0	0
54.807636	0	1
54.948858	0	0
55.125387	0	1
55.337228	0	0
55.513756	0	1
55.725597	0	0
55.902125	1	1
56.113961	0	0
56.290489	0	1
56.467023	0	0
56.678859	0	1
56.8907	0	0
57.031921	0	1
57.243762	0	0
57.420291	1	1
57.632126	0	0
57.808655	0	1
57.985189	0	0
58.161717	0	1
58.338251	0	0
58.51478	0	1
58.726621	0	0
58.903149	1	1
59.079684	0	0
59.291519	0	1
59.468053	0	0
59.679883	0	1
59.856417	0	0
60.032945	0	1
60.244786	0	0
60.421315	1	1
60.597843	0	0
60.774374	0	1
60.986213	0	0
61.162741	0	1
61.374582	0	0
61.551111	0	1
61.727645	0	0
61.904173	1	1
62.080708	0	0
62.292542999999995	0	1
62.469071	0	0
62.680907000000005	0	1
62.892748	0	0
63.069276	0	1
63.245810000000006	0	0
63.422338999999994	1	1
63.598873	0	0
63.775401	0	1
63.987241	0	0
64.163771	0	1
64.340299	0	0
64.516828	0	1
64.693362	0	0
64.905197	1	1
65.081732	0	0
65.293567	0	1
65.470095	0	0
65.646624	0	1
65.858465	0	0
66.0703	0	1
66.246834	0	0
66.423363	1	1
66.599897	0	0
66.811727	0	1
66.988261	0	0
67.164789	0	1
67.37663	0	0
67.517852	0	1
67.729693	0	0
67.941528	1	1
68.118057	0	0
68.294587	0	1
68.506426	0	0
68.682955	0	1
68.859489	0	0
69.036017	0	1
69.212546	0	0
69.424387	1	1
69.636222	0	0
69.812751	0	1
70.024591	0	0
70.20112	0	1
70.342342	0	0
70.554183	0	1
70.730711	0	0
70.907245	1	1
71.119081	0	0
71.295611	0	1
71.50745	0	0
71.683979	0	1
71.860507	0	0
72.037041	0	1
72.248876	0	0
72.425411	1	1
72.637246	0	0
72.813775	0	1
73.025613	0	0
73.202144	0	1
73.413979	0	0
73.590513	0	1
73.767042	0	0
73.978879	1	1
74.155411	0	0
74.33194	0	1
74.508474	0	0
74.720309	0	1
74.896838	0	0
75.108679	0	1
75.285207	0	0
75.46174	1	1
75.63827	0	0
75.8148	0	1
76.026634	0	0
76.203168	0	1
76.415003	0	0
76.556231	0	1
76.768061	0	0
76.944594	1	1
77.15643	0	0
77.297657	0	1
77.509492	0	0
77.686026	0	1
77.933165	0	0
78.109697	0	1
78.286226	0	0
78.498067	1	1
78.674595	0	0
78.851129	0	1
79.062964	0	0
79.239499	0	1
79.416027	0	0
79.627868	0	1
79.804397	0	0
80.016232	1	1
80.19276	0	0
80.369296	0	1
80.545829	0	0
80.722357	0	1
80.934198	0	0
81.110727	0	1
81.322563	0	0
81.463789	1	1
81.67563	0	0
81.887466	0	1
82.063999	0	0
82.240523	0	1
82.417057	0	0
82.628892	0	1
82.805426	0	0
82.981955	1	1
83.193796	0	0
83.370324	0	1
83.582162	0	0
83.758694	0	1
83.970529	0	0
84.147057	0	1
84.358898	0	0
84.535427	1	1
84.747262	0	0
84.923791	0	1
85.100325	0	0
85.276853	0	1
85.488694	0	0
85.665223	0	1
85.841751	0	0
86.018284	1	1
86.230121	0	0
86.406649	0	1
86.583178	0	0
86.795019	0	1
86.971547	0	0
87.14808	0	1
87.359911	0	0
87.536445	1	1
87.748281	0	0
87.924815	0	1
88.101343	0	0
88.277877	0	1
88.489713	0	0
88.63094	0	1
88.84277	0	0
89.019304	1	1
89.231139	0	0
89.407673	0	1
89.584202	0	0
89.796037	0	1
90.007872	0	0
90.184407	0	1
90.396242	0	0
90.572776	1	1
90.784611	0	0
90.961145	0	1
91.137674	0	0
91.314202	0	1
91.526038	0	0
91.702572	0	1
91.914407	0	0
92.090941	1	1
92.26747	0	0
92.443998	0	1
92.62053	0	0
92.832368	0	1
93.008896	0	0
93.18543	0	1
93.397266	0	0
93.5738	1	1
93.750328	0	0
93.926857	0	1
94.138694	0	0
94.315226	0	1
94.491758	0	0
94.703596	0	1
94.915431	0	0
95.09196	1	1
95.303797	0	0
95.480329	0	1
95.692164	0	0
95.868699	0	1
96.080534	0	0
96.257063	0	1
96.433593	0	0
96.610125	1	1
96.821961	0	0
96.998495	0	1
97.175023	0	0
97.351552	0	1
97.563393	0	0
97.704614	0	1
97.916449	0	0
98.092979	1	1
98.304819	0	0
98.481347	0	1
98.657882	0	0
98.869715	0	1
99.081552	0	0
99.258081	0	1
99.434615	0	0
99.611143	1	1
99.822985	0	0
99.999513	0	1
100.176046	0	0
100.352575	0	1
100.529104	0	0
100.740944	0	1
100.917473	0	0
101.129309	1	1
101.305843	0	0
101.482371	0	1
101.6589	0	0
101.835434	0	1
102.047269	0	0
102.223804	0	1
102.40033	0	0
102.57686	1	1
102.788696	0	0
103.000537	0	1
103.177065	0	0
103.353599	0	1
103.565435	0	0
103.706662	0	1
103.918497	0	0
104.095026	1	1
104.271554	0	0
104.483395	0	1
104.659924	0	0
104.836458	0	1
105.012986	0	0
105.224824	0	1
105.366046	0	0
105.577884	1	1
105.78972	0	0
106.001561	0	1
106.178089	0	0
106.354623	0	1
106.53115	0	0
106.742988	0	1
106.919516	0	0
107.09605	1	1
107.307885	0	0
107.484419	0	1
107.660948	0	0
107.872788	0	1
108.049314	0	0
108.225846	0	1
108.437681	0	0
108.614215	1	1
108.790744	0	0
109.002585	0	1
109.143806	0	0
109.355647	0	1
109.567483	0	0
109.744011	0	1
109.92054	0	0
110.132381	1	1
110.308909	0	0
110.485443	0	1
110.661972	0	0
110.873813	0	1
111.050338	0	0
111.262177	0	1
111.438705	0	0
111.579932	1	1
111.791768	0	0
112.003609	0	1
112.14483	0	0
112.356669	0	1
112.568502	0	0
112.709728	0	1
112.921564	0	0
113.098098	1	1
113.309933	0	0
113.486462	0	1
113.662996	0	0
113.839524	0	1
114.051363	0	0
114.227894	0	1
114.43973	0	0
114.616263	1	1
114.792792	0	0
115.004627	0	1
115.181161	0	0
115.35769	0	1
115.534223	0	0
115.746059	0	1
115.887285	0	0
116.099116	1	1
116.27565	0	0
116.452179	0	1
116.66402	0	0
116.840548	0	1
117.017082	0	0
117.228912	0	1
117.405446	0	0
117.617281	1	1
117.793816	0	0
117.970344	0	1
118.182185	0	0
118.358714	0	1
118.570549	0	0
118.747077	0	1
118.923611	0	0
119.10014	1	1
119.276674	0	0
119.453203	0	1
119.665044	0	0
119.841572	0	1
120.018106	0	0
120.229937	0	1
120.40647	0	0
120.618305	1	1
120.794839	0	0
120.971368	0	1
121.183209	0	0
121.359737	0	1
121.571573	0	0
121.712797	0	1
121.924635	0	0
122.101164	1	1
122.277692	0	0
122.454227	0	1
122.666062	0	0
122.842593	0	1
123.054431	0	0
123.230961	0	1
123.407494	0	0
123.584022	1	1
123.795863	0	0
123.972392	0	1
124.14892	0	0
124.360761	0	1
124.53729	0	0
124.713822	0	1
124.925659	0	0
125.102188	1	1
125.314029	0	0
125.490557	0	1
125.667086	0	0
125.878925	0	1
126.055455	0	0
126.231986	0	1
126.40851799999999	0	0
126.620353	1	1
126.796887	0	0
126.97341599999999	0	1
127.14994999999999	0	0
127.361785	0	1
127.53832	0	0
127.750155	0	1
127.92668800000001	0	0
128.103214	1	1
128.315053	0	0
128.491581	0	1
128.66811	0	0
128.844644	0	1
129.056479	0	0
129.233008	0	1
129.409536	0	0
129.621377	1	1
129.797906	0	0
129.974434	0	1
130.150968	0	0
130.327497	0	1
130.539332	0	0
130.715861	0	1
130.927702	0	0
131.068923	1	1
131.280764	0	0
131.457289	0	1
131.633821	0	0
131.845657	0	1
132.022191	0	0
132.234026	0	1
132.410554	0	0
132.587085	1	1
132.763617	0	0
132.975453	0	1
133.151987	0	0
133.328515	0	1
133.540356	0	0
133.752191	0	1
133.92872	0	0
134.105249	1	1
134.281783	0	0
134.458314	0	1
134.670146	0	0
134.811374	0	1
135.023209	0	0
135.199743	0	1
135.376272	0	0
135.588113	1	1
135.799948	0	0
135.976476	0	1
136.153005	0	0
136.329539	0	1
136.541374	0	0
136.717909	0	1
136.929744	0	0
137.106278	1	1
137.2475	0	0
137.459335	0	1
137.67117	0	0
137.812398	0	1
138.024233	0	0
138.200767	0	1
138.412602	0	0
138.589131	1	1
138.800966	0	0
138.9775	0	1
139.154029	0	0
139.330558	0	1
139.542395	0	0
139.718927	0	1
139.89546	0	0
140.071989	1	1
140.283825	0	0
140.460359	0	1
140.672194	0	0
140.848728	0	1
141.025257	0	0
141.201785	0	1
141.413624	0	0
141.590155	1	1
141.766684	0	0
141.978524	0	1
142.19036	0	0
142.331581	0	1
142.508115	0	0
142.719951	0	1
142.896484	0	0
143.07301	1	1
143.320156	0	0
143.49669	0	1
143.673218	0	0
143.849747	0	1
144.02628	0	0
144.238116	0	1
144.449952	0	0
144.591173	1	1
144.838321	0	0
144.979543	0	1
145.191384	0	0
145.367906	0	1
145.579747	0	0
145.756276	0	1
145.93281	0	0
146.109339	1	1
146.285873	0	0
146.462401	0	1
146.63893	0	0
146.850766	0	1
147.027299	0	0
147.20383	0	1
147.415663	0	0
147.55689	1	1
147.768726	0	0
147.94526	0	1
148.121788	0	0
148.298317	0	1
148.510152	0	0
148.686686	0	1
148.863215	0	0
149.039746	1	1
149.251584	0	0
149.463419	0	1
149.639948	0	0
149.816482	0	1
150.028317	0	0
150.169545	0	1
150.38138	0	0
150.557909	1	1
150.769748	0	0
150.946278	0	1
151.122812	0	0
151.334647	0	1
151.511176	0	0
151.687704	0	1
151.864239	0	0
152.076074	1	1
152.217296	0	0
152.429134	0	1
152.605665	0	0
152.782194	0	1
152.994032	0	0
153.135256	0	1
153.347088	0	0
153.558927	1	1
153.770762	0	0
153.947296	0	1
154.159132	0	0
154.33566	0	1
154.512191	0	0
154.688723	0	1
154.900558	0	0
155.041785	1	1
155.253621	0	0
155.394842	0	1
155.606683	0	0
155.747905	0	1
155.959746	0	0
156.136274	0	1
156.312809	0	0
156.489337	1	1
156.701177	0	0
156.842394	0	1
157.054235	0	0
157.230764	0	1
157.407298	0	0
157.583826	0	1
157.760355	0	0
157.936889	1	1
158.113417	0	0
158.325255	0	1
158.501787	0	0
158.713622	0	1
158.890156	0	0
159.066685	0	1
159.278526	0	0
159.455054	1	1
159.631583	0	0
159.843419	0	1
160.055259	0	0
160.196483	0	1
160.408322	0	0
160.58485	0	1
160.761379	0	0
160.937913	1	1
161.149748	0	0
161.290975	0	1
161.502811	0	0
161.714646	0	1
161.855868	0	0
162.067709	0	1
162.244237	0	0
162.456078	1	1
162.667908	0	0
162.844442	0	1
163.02097	0	0
163.197505	0	1
163.374033	0	0
163.585868	0	1
163.762401	0	0
163.938931	1	1
164.115461	0	0
164.291994	0	1
164.503829	0	0
164.680357	0	1
164.856892	0	0
165.03342	0	1
165.245261	0	0
165.457096	1	1
165.598322	0	0
165.845466	0	1
166.021994	0	0
166.198523	0	1
166.375057	0	0
166.586892	0	1
166.763425	0	0
166.939951	1	1
167.116483	0	0
167.293012	0	1
167.469546	0	0
167.646075	0	1
167.822609	0	0
168.034444	0	1
168.210973	0	0
168.3522	1	1
168.528728	0	0
168.740568	0	1
168.917098	0	0
169.093628	0	1
